LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl_CompShg,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt_gt_1990,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,SalePrice,Condition_Artery,Condition_Feedr,Condition_Norm,Condition_PosA,Condition_PosN,Condition_RRAe,Condition_RRAn,Condition_RRNe,Condition_RRNn,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Other,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc
0.0,13869,2,3,1,0,6,6,1997,1997,1,0.0,3,3,4,3,3,6,182,1,0,612,794,1,4,1,5,794,676,0,1470,0,1,2,0,3,1,3,6,8,0,0,5,1,3,2,388,3,3,2,0,75,0,0,0,0,0,0,0,177000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
52.0,6240,0,3,0,0,6,6,1934,1950,1,0.0,3,3,3,3,1,1,0,1,0,816,816,1,3,1,5,816,0,360,1176,0,0,1,0,3,1,3,6,8,1,4,1,0,1,2,528,3,3,2,112,0,0,0,0,0,0,3,400,114500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
110.0,8472,2,2,1,1,5,5,1963,1963,1,0.0,2,3,4,3,4,2,104,6,712,0,816,1,3,0,5,816,0,0,816,1,0,1,0,2,1,3,5,8,0,0,2,0,1,2,516,3,3,2,106,0,0,0,0,0,0,0,0,110000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
68.0,50271,1,0,0,0,9,5,1981,1987,0,0.0,4,3,5,3,4,6,1810,1,0,32,1842,1,4,1,5,1842,0,0,1842,2,0,0,1,0,1,4,5,8,1,4,5,0,3,3,894,3,3,2,857,72,0,0,0,0,0,0,0,385000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
60.0,7134,0,2,0,1,5,5,1955,1955,1,0.0,3,3,3,3,1,5,384,1,0,0,384,1,3,1,5,1360,0,0,1360,0,0,1,0,3,1,3,6,7,1,3,1,0,1,2,572,3,3,2,0,50,0,0,0,0,0,3,0,130000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
100.0,10175,1,3,0,0,6,5,1964,1964,1,272.0,3,3,3,3,1,4,490,1,0,935,1425,1,4,1,5,1425,0,0,1425,0,0,2,0,3,1,3,7,8,1,4,5,0,2,2,576,3,3,2,0,0,0,407,0,0,0,0,0,180500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
89.0,11645,1,3,1,0,7,5,2004,2004,1,0.0,4,3,4,3,1,1,0,1,0,860,860,1,5,1,5,860,860,0,1720,0,0,2,1,3,1,4,7,8,0,0,5,1,2,2,565,3,3,2,0,70,0,0,0,0,0,0,0,196500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
60.0,7200,0,2,0,0,5,7,1972,1972,1,0.0,3,3,3,3,3,5,632,1,0,148,780,1,5,1,5,780,0,0,780,0,0,1,0,2,1,3,4,8,0,0,1,0,1,1,352,3,3,2,196,0,0,0,0,0,0,3,0,124900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
60.0,7200,0,3,0,0,5,7,1920,1996,1,0.0,3,3,3,2,1,1,0,1,0,530,530,1,3,0,5,581,530,0,1111,0,0,1,0,3,1,2,6,8,0,0,1,0,1,1,288,3,3,0,0,0,144,0,0,0,0,0,0,101000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
44.0,6442,1,3,0,0,8,5,2006,2006,1,178.0,4,3,4,4,2,6,24,1,0,1346,1370,1,5,1,5,1370,0,0,1370,0,0,2,0,2,1,4,6,8,1,4,5,1,2,2,484,3,3,2,120,49,0,0,0,0,0,0,0,202500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
50.0,10300,1,2,0,0,7,6,1921,1950,1,0.0,3,3,3,3,1,1,0,1,0,576,576,1,4,1,5,902,808,0,1710,0,0,2,0,3,1,3,9,8,0,0,1,1,1,2,480,3,3,2,12,11,64,0,0,0,0,4,0,140000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,9375,0,3,0,0,7,5,1997,1998,1,573.0,3,3,4,3,1,6,739,1,0,318,1057,1,5,1,5,1057,977,0,2034,1,0,2,1,3,1,4,8,8,0,0,5,1,2,2,645,3,3,2,576,36,0,0,0,0,0,4,0,219500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
76.0,9591,0,3,0,0,8,5,2004,2005,1,344.0,4,3,5,3,3,1,0,1,0,1143,1143,1,5,1,5,1143,1330,0,2473,0,0,2,1,4,1,4,9,8,1,4,3,1,2,3,852,3,3,2,192,151,0,0,0,0,0,0,0,317000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.0,19900,0,3,0,0,7,5,1970,1989,1,287.0,3,3,4,3,4,6,912,1,0,1035,1947,1,3,1,5,2207,0,0,2207,1,0,2,0,3,1,3,7,7,1,4,5,0,2,2,576,3,3,2,301,0,0,0,0,0,0,0,0,180000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
72.0,10665,1,3,0,0,7,5,2003,2003,1,167.0,4,3,4,3,3,6,1013,1,0,440,1453,1,5,1,5,1479,0,0,1479,1,0,2,0,3,1,4,7,8,0,0,5,1,2,2,558,3,3,2,144,29,0,0,0,0,0,0,0,226000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
47.0,4608,0,3,1,0,4,6,1945,1950,1,0.0,3,4,3,3,1,1,0,1,0,747,747,1,3,1,5,747,0,0,747,0,0,1,0,2,1,3,4,8,0,0,5,0,1,1,220,3,3,2,0,0,0,0,0,0,0,0,0,80000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
81.0,15593,0,3,1,0,7,4,1953,1953,1,0.0,4,3,3,3,1,4,603,1,0,701,1304,0,3,1,5,1304,983,0,2287,0,0,2,0,3,1,3,7,8,1,3,5,0,3,2,667,3,3,2,0,21,114,0,0,0,0,0,0,225000,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
95.0,13651,1,3,0,0,7,6,1973,1973,1,1115.0,3,4,4,3,4,5,1880,1,0,343,2223,1,5,1,5,2223,0,0,2223,1,0,2,0,3,1,3,8,8,2,4,5,0,3,2,516,3,3,2,300,0,0,0,0,0,0,0,0,244000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
69.0,7599,0,3,1,0,4,6,1982,2006,1,0.0,3,3,3,3,1,5,565,1,0,280,845,1,3,1,5,845,0,0,845,1,0,1,0,2,1,3,4,8,0,0,1,0,1,2,360,3,3,2,0,0,0,0,0,0,0,0,0,129500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
74.0,10141,1,3,1,0,7,5,1998,1998,1,40.0,3,3,4,3,1,1,0,1,0,832,832,1,4,1,5,885,833,0,1718,0,0,2,1,3,1,3,7,8,1,3,5,1,3,2,427,3,3,2,0,94,0,0,291,0,0,0,0,185000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
85.0,10200,0,3,0,0,5,7,1954,2003,1,104.0,3,3,3,3,1,5,320,4,362,404,1086,1,4,1,5,1086,0,0,1086,1,0,1,0,3,1,3,6,8,0,0,5,0,1,2,490,3,3,2,0,0,0,0,0,0,0,2,0,144900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
60.0,5790,0,3,1,0,3,6,1915,1950,1,0.0,4,4,2,3,1,1,0,1,0,840,840,1,4,0,5,840,765,0,1605,0,0,2,0,3,2,3,8,8,0,0,1,0,1,1,379,3,3,2,0,0,202,0,0,0,0,0,0,107400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
21.0,1596,0,3,0,0,4,5,1973,1973,1,0.0,3,3,4,3,4,6,462,1,0,0,462,1,3,1,5,526,462,0,988,1,0,1,0,2,1,3,5,8,0,0,3,0,1,1,297,3,3,2,120,101,0,0,0,0,0,2,0,91000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.0,8475,1,3,0,0,4,7,1956,1956,1,0.0,3,3,3,3,1,5,228,1,0,724,952,1,5,1,4,952,0,0,952,0,0,1,0,2,1,3,4,8,0,0,1,0,1,1,283,3,3,2,0,0,0,0,0,0,0,0,0,135750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
50.0,8635,0,3,0,0,5,5,1948,2001,1,0.0,3,3,3,3,1,4,336,6,41,295,672,1,3,1,5,1072,213,0,1285,1,0,1,0,2,1,3,6,7,0,0,1,0,1,1,240,3,3,2,0,0,0,0,0,0,0,3,0,127000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
72.0,10778,0,3,0,0,4,5,1968,1968,1,0.0,3,3,3,3,1,1,0,1,0,1768,1768,1,3,0,5,1768,0,0,1768,0,0,2,0,4,2,3,8,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,136500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
100.0,13000,0,3,1,0,6,6,1968,1968,1,576.0,3,4,4,3,1,3,448,1,0,448,896,1,3,1,5,1182,960,0,2142,0,0,2,1,4,1,4,8,8,1,4,5,0,3,1,509,3,3,2,0,72,0,0,252,0,0,0,0,193500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
32.0,4500,0,3,3,0,6,5,1998,1998,1,443.0,3,4,5,4,1,6,1201,1,0,36,1237,1,5,1,5,1337,0,0,1337,1,0,2,0,2,1,3,5,8,0,0,5,1,3,2,405,3,3,2,0,199,0,0,0,0,0,0,0,153500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
78.0,10206,0,3,0,0,8,5,2007,2007,1,468.0,3,3,4,3,1,6,33,1,0,1530,1563,1,5,1,5,1563,0,0,1563,0,0,2,0,3,1,4,6,8,1,4,5,1,2,3,758,3,3,2,144,99,0,0,0,0,0,0,0,245000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
80.0,8892,1,3,0,0,5,5,1960,1960,1,66.0,3,3,3,3,1,1,0,1,0,1065,1065,1,4,1,5,1065,0,0,1065,0,0,1,1,3,1,3,6,8,0,0,1,0,1,2,461,3,3,2,74,0,0,0,0,0,0,0,0,126500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8530,1,3,0,0,7,5,1995,1996,1,22.0,3,3,4,3,1,1,0,1,0,384,384,1,4,1,5,804,670,0,1474,0,0,2,1,3,1,3,7,8,1,3,3,1,3,2,400,3,3,2,120,72,0,0,0,0,0,0,700,168500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
121.0,16059,0,3,1,0,8,5,1991,1992,1,284.0,4,3,4,3,1,1,0,1,0,1288,1288,1,5,1,5,1301,1116,0,2417,0,0,2,1,4,1,4,9,8,1,3,5,1,1,2,462,3,3,2,127,82,0,0,0,0,0,0,0,260000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
122.0,11911,2,3,0,0,6,5,2005,2005,1,0.0,4,3,4,3,3,1,0,1,0,684,684,1,5,1,5,684,876,0,1560,0,0,2,1,3,1,4,6,8,1,4,3,1,3,2,400,3,3,2,100,38,0,0,0,0,0,0,0,174000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
60.0,8070,0,3,0,0,4,5,1994,1995,1,0.0,3,3,4,3,1,6,588,1,0,402,990,1,5,1,5,990,0,0,990,1,0,1,0,3,1,3,5,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,123600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
60.0,7200,0,3,0,0,4,5,1950,1950,1,0.0,3,3,0,0,0,0,0,0,0,0,0,1,3,1,4,1040,0,0,1040,0,0,1,0,2,1,3,4,8,0,0,1,0,1,2,420,3,3,2,0,29,0,0,0,0,0,0,0,109900,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
60.0,7200,0,3,1,0,6,6,1910,1998,1,0.0,3,3,3,2,2,3,1046,1,0,168,1214,0,5,0,5,1260,1031,0,2291,0,1,2,0,4,2,3,9,8,1,4,1,0,1,2,506,3,3,2,0,0,0,0,99,0,0,0,0,133900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
69.0,9337,1,3,0,0,6,5,1997,1997,1,0.0,3,4,4,3,1,6,648,1,0,176,824,1,5,1,5,905,881,0,1786,1,0,2,1,3,1,4,7,8,0,0,5,1,2,2,684,3,3,2,0,162,0,0,0,0,0,0,0,204750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.0,9765,2,3,1,0,6,8,1993,1993,1,68.0,5,4,4,4,1,5,310,1,0,370,680,1,4,1,5,680,790,0,1470,0,0,2,1,3,1,3,6,8,1,3,3,1,3,2,420,3,3,2,232,63,0,0,0,0,0,0,480,185000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
78.0,10264,1,3,0,0,7,5,1999,1999,1,183.0,4,3,4,3,3,5,1162,1,0,426,1588,1,5,1,5,1588,0,0,1588,0,0,2,0,3,1,4,6,8,0,0,5,1,2,2,472,3,3,2,158,29,0,0,0,0,0,0,0,214000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
73.0,10921,0,1,0,0,4,5,1965,1965,1,48.0,3,3,3,3,1,3,520,1,0,440,960,1,3,1,3,960,0,0,960,1,0,1,0,3,1,3,6,8,0,0,5,0,3,1,432,3,3,1,120,0,0,0,0,0,0,0,0,94750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
77.0,9320,1,3,0,0,4,5,1959,1959,1,0.0,3,3,3,3,1,5,569,1,0,381,950,1,2,1,5,1225,0,0,1225,1,0,1,1,3,1,3,6,8,0,0,0,0,0,0,0,0,0,2,352,0,0,0,0,0,0,0,400,128950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,10603,1,3,0,0,6,7,1977,2001,1,28.0,3,3,3,3,2,5,1200,1,0,410,1610,1,4,1,5,1610,0,0,1610,1,0,2,0,3,1,4,6,8,2,3,5,0,2,2,480,3,3,2,168,68,0,0,0,0,0,0,0,205000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
